CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifespan,DaysSinceFirstPurchase,AvgPurchaseInterval,PurchaseConsistency,PurchaseDiversity,Cluster,Segment
13384.0,31,7,4151.93,593.1328571428572,147,179,0.9602649006622517,5.8262404055010615,4.229173789613104,2,New
13385.0,330,1,534.57,534.57,0,330,0.0,0.0,3.217863754813933,0,At Risk
13388.0,131,2,677.1,338.55,0,131,0.0,0.0,3.3826752249616545,0,New
13389.0,11,3,797.96,265.9866666666667,221,233,4.4,23.754698783308413,3.6021073709631013,4,Regular
13390.0,75,1,544.08,544.08,0,75,0.0,0.0,2.2667605519311196,3,New
13391.0,204,1,59.8,59.8,0,204,0.0,0.0,0.0,0,At Risk
13394.0,2,8,2520.02,315.0025,308,310,1.9805194805194806,9.465086017736311,4.553692900132171,2,Regular
13395.0,185,1,307.72,307.72,0,185,0.0,0.0,2.4863538987819767,0,At Risk
13396.0,29,2,1360.99,680.495,290,319,6.904761904761905,44.747971489006666,3.455627653822933,4,Regular
13397.0,73,5,1544.13,308.826,266,339,7.135135135135135,22.928829696066725,2.9592860270539174,4,Regular
13398.0,192,1,457.34,457.34,0,192,0.0,0.0,2.9157600695517756,0,At Risk
13402.0,127,2,621.23,310.615,244,372,6.421052631578948,39.582026755906064,3.3333854698250374,1,Regular
13403.0,18,1,75.0,75.0,0,18,0.0,0.0,0.6001660731596457,3,New
13404.0,1,2,252.49,126.245,211,213,21.1,66.7240586295528,2.2508966883028823,1,Regular
13405.0,74,3,572.451,190.817,243,318,9.346153846153847,33.104612739245034,3.0309953680810486,1,Regular
13408.0,2,62,28117.04,453.5006451612903,371,374,0.740041928721174,2.941932852021153,5.066250426588015,2,Regular
13410.0,24,5,1003.06,200.612,267,291,9.851851851851851,27.020937328876176,2.4501744153935845,1,Regular
13411.0,107,1,213.55,213.55,0,107,0.0,0.0,2.6826114813920996,0,New
13414.0,134,3,1390.5,463.5,162,297,7.043478260869565,29.161740596619154,1.2522388163171798,1,Regular
13416.0,44,2,712.5,356.25,37,81,2.0555555555555554,8.720983634634086,2.2647411063841205,4,New
13417.0,5,2,640.83,320.415,200,205,7.407407407407407,38.490017945975055,3.000227938668497,1,Regular
13418.0,12,18,6127.43,340.4127777777778,360,373,1.1683168316831682,7.92314403478657,5.059359559276114,2,Regular
13419.0,64,1,221.06,221.06,0,64,0.0,0.0,2.702979406682605,3,New
13420.0,150,2,159.85,79.925,20,171,2.857142857142857,7.559289460184544,1.883665296250164,1,At Risk
13421.0,40,2,1833.71,916.855,249,290,2.4653465346534653,24.776426036228727,3.949878621344529,4,Regular
13422.0,64,1,2626.3,2626.3,0,64,0.0,0.0,4.668368485965669,3,New
13425.0,108,3,1624.21,541.4033333333333,186,295,2.4155844155844157,15.82249452133413,3.8055026857536043,4,Regular
13426.0,1,10,3641.32,364.132,358,360,2.269230769230769,11.538069472247164,4.415894304974746,2,Regular
13427.0,19,3,582.6,194.20000000000002,195,215,6.964285714285714,25.588600098998285,3.037055918207208,1,Regular
13428.0,10,1,201.78,201.78,0,10,0.0,0.0,3.8922208283372446,3,New
13429.0,11,4,1006.8,251.7,64,75,0.9393939393939394,5.08656991234697,3.7732322887875593,4,New
13430.0,19,2,679.45,339.725,67,86,1.3958333333333333,9.67061700892623,3.6401275461102753,4,New
13431.0,67,2,1269.1,634.55,21,89,0.4666666666666667,3.1304951684997055,3.372333507572822,4,New
13434.0,74,2,534.24,267.12,22,97,2.4444444444444446,7.333333333333334,1.7771296893035144,4,New
13435.0,5,7,3809.8900000000003,544.2700000000001,183,189,1.81,8.178186062491319,3.153182057906704,2,Regular
13436.0,2,1,196.89,196.89,0,2,0.0,0.0,2.104130224495085,3,New
13437.0,14,7,3408.06,486.86571428571426,175,190,1.0421686746987953,6.66910780425011,4.503402807540117,2,Regular
13439.0,255,1,283.71,283.71,0,255,0.0,0.0,3.5729841260163235,0,At Risk
13441.0,92,1,296.64,296.64,0,92,0.0,0.0,2.2421324256705604,0,New
13447.0,23,3,1129.14,376.38000000000005,12,36,0.20689655172413793,1.3345427062199031,3.8001495724827277,3,New
13448.0,17,6,3534.69,589.115,357,374,1.839378238341969,15.04611327258302,4.484333112729374,2,Regular
13449.0,24,1,291.88,291.88,0,24,0.0,0.0,2.8278522960121437,3,New
13450.0,27,6,2043.7199999999998,340.61999999999995,191,218,2.7,10.681624476140104,2.903714446781902,4,Regular
13451.0,26,5,2898.2599999999998,579.6519999999999,308,334,0.7083333333333334,7.497756818448078,5.2182093020302585,2,Regular
13452.0,259,2,590.0,295.0,11,271,11.0,0.0,0.0,0,At Risk
13453.0,166,2,356.97999999999996,178.48999999999998,123,290,7.6875,30.75,2.403365520619315,1,Regular
13455.0,25,2,1058.34,529.17,341,366,7.5777777777777775,50.83327868849522,3.574165946505309,4,Regular
13456.0,18,6,1766.72,294.4533333333333,189,207,3.0161290322580645,13.398668805279481,3.4207038569661634,4,Regular
13458.0,7,14,9646.57,689.0407142857142,352,360,0.9081364829396326,5.0865624771504585,5.060557350699793,2,Regular
13460.0,29,2,183.44,91.72,20,50,1.25,5.0,2.5819123895236955,3,New
13461.0,39,3,1445.0,481.6666666666667,124,164,4.769230769230769,19.833925869192296,2.3780794513887544,4,New
13462.0,253,1,151.5,151.5,0,253,0.0,0.0,2.0805765279063,0,At Risk
13464.0,58,1,674.68,674.68,0,58,0.0,0.0,3.4599139164575186,3,New
13466.0,184,1,307.9,307.9,0,184,0.0,0.0,2.4399643365920443,0,At Risk
13467.0,11,2,1071.91,535.955,25,36,0.25773195876288657,2.538365412834048,4.146599767830618,3,New
13468.0,2,37,5704.97,154.1883783783784,371,373,1.169435215946844,3.7746341120638043,4.797855977048059,2,Regular
13470.0,99,2,165.0,82.5,15,115,1.6666666666666667,5.0,1.8866967846580784,0,New
13471.0,1,4,2501.84,625.46,46,47,0.17786561264822134,1.8782337695237736,4.989353914019036,2,New
13473.0,61,2,422.64,211.32,272,333,13.6,60.82104898799428,2.716552343034853,1,Regular
13474.0,236,1,226.84,226.84,0,236,0.0,0.0,3.8940827604353783,0,At Risk
13475.0,191,4,1431.78,357.945,107,299,1.2470588235294118,6.704486561700487,3.8610339622877747,4,At Risk
13476.0,179,2,1238.47,619.235,102,281,1.7894736842105263,13.510230042063446,3.650617541606475,4,At Risk
13477.0,38,6,1454.58,242.42999999999998,253,292,3.230769230769231,13.961843249838719,3.728442130516585,4,Regular
13479.0,201,2,300.95,150.475,33,235,2.357142857142857,8.819620983110005,2.2304326703810022,1,At Risk
13481.0,46,5,1804.56,360.912,211,257,1.9351851851851851,11.610721075394915,4.391337438872193,4,Regular
13482.0,232,1,184.64,184.64,0,232,0.0,0.0,2.231033997457022,0,At Risk
13483.0,66,1,140.34,140.34,0,66,0.0,0.0,2.2117669736804793,3,New
13484.0,241,1,313.8,313.8,0,241,0.0,0.0,1.8676716620514393,0,At Risk
13485.0,233,1,454.24,454.24,0,233,0.0,0.0,2.9351260895888203,0,At Risk
13486.0,78,3,1122.41,374.1366666666667,76,155,1.1176470588235294,6.792290211801503,4.004515472386168,4,New
13487.0,58,3,575.4,191.79999999999998,295,353,8.93939393939394,35.7892611284616,3.052367189315965,1,Regular
13488.0,17,13,8968.31,689.87,350,367,0.8218527315914489,5.518289709784865,5.194640066114913,2,Regular
13489.0,105,4,449.52,112.38,189,295,14.461538461538462,37.82771335193151,1.5084302936145666,1,Regular
13491.0,52,10,1215.82,121.582,320,372,3.7058823529411766,15.481804627038928,4.044254431211081,4,Regular
13492.0,136,3,1269.84,423.28,78,215,1.5714285714285714,8.175165645620483,3.32198559132921,4,New
13493.0,275,2,618.63,309.315,11,287,1.5714285714285714,4.157609203101499,1.124072027706889,0,At Risk
13494.0,312,1,316.26000000000005,316.26000000000005,0,312,0.0,0.0,2.4127183161801526,0,At Risk
13495.0,8,5,2044.8700000000001,408.97400000000005,360,368,7.638297872340425,33.83169695387608,3.1994449017464257,4,Regular
13496.0,11,2,653.33,326.665,349,360,10.264705882352942,59.85300621473558,3.059573492683813,1,Regular
13497.0,283,2,348.05,174.025,85,369,4.722222222222222,20.034692133618847,2.787507220849262,1,At Risk
13499.0,18,5,1159.11,231.82199999999997,252,270,6.097560975609756,25.134443377613106,2.879531584830666,1,Regular
13500.0,23,3,1166.77,388.92333333333335,99,123,1.53125,10.830539932897867,3.7881729531772876,4,New
13501.0,288,1,1340.32,1340.32,0,288,0.0,0.0,3.617776579181148,0,At Risk
13502.0,17,3,292.0,97.33333333333333,307,324,18.0,62.928530890209096,2.7019355379759076,1,Regular
13503.0,71,1,216.85,216.85,0,71,0.0,0.0,2.609681672920035,3,New
13504.0,64,1,295.93,295.93,0,64,0.0,0.0,2.8031935879749557,3,New
13505.0,73,4,4393.63,1098.4075,159,233,0.7383177570093458,7.106614585419178,4.9838678441640765,4,Regular
13506.0,316,2,458.52,229.26,53,370,2.12,10.600000000000001,2.911942769414485,4,At Risk
13507.0,3,4,2479.16,619.79,142,146,0.8757763975155279,7.999029444231933,4.690509477505589,2,New
13508.0,244,1,110.97,110.97,0,244,0.0,0.0,2.383540372760959,0,At Risk
13509.0,9,7,979.72,139.96,275,284,6.325581395348837,19.517661025743738,3.0049346224085913,1,Regular
13510.0,1,4,1791.56,447.89,182,184,1.5789473684210527,10.179708027214206,4.123361387566052,2,Regular
13512.0,261,1,251.21,251.21,0,261,0.0,0.0,2.328688487500262,0,At Risk
13513.0,127,1,205.1,205.1,0,127,0.0,0.0,1.8095347437515252,0,New
13514.0,74,1,152.20000000000002,152.20000000000002,0,74,0.0,0.0,1.3535252706084164,0,New
13515.0,73,4,891.12,222.78,175,248,2.9827586206896552,14.582483338810253,3.6915707951025363,4,Regular
13516.0,21,3,1389.41,463.1366666666667,217,239,5.046511627906977,26.304945658810183,2.8424183136875465,4,Regular
13517.0,60,3,2128.42,709.4733333333334,120,180,0.8571428571428571,7.3137019615460614,4.5845984214561035,4,New
13518.0,86,1,627.16,627.16,0,86,0.0,0.0,3.384469446774925,3,New
13519.0,78,1,122.75,122.75,0,78,0.0,0.0,1.982318436300816,0,New
13520.0,59,6,3624.35,604.0583333333333,312,372,3.380434782608696,14.507173209628453,3.265082291427015,4,Regular
13521.0,1,3,1071.73,357.24333333333334,8,10,0.016786570743405275,0.244568369810017,5.431958687848166,3,New
13522.0,30,1,125.80000000000001,125.80000000000001,0,30,0.0,0.0,1.5620440530299122,3,New
13523.0,33,5,3964.88,792.976,333,366,1.9415204678362572,17.233588135600776,4.631446347215659,4,Regular
13524.0,41,5,680.1800000000001,136.036,179,220,6.8076923076923075,17.881877375195774,2.6132268433956276,1,Regular
13525.0,15,2,628.78,314.39,233,248,46.6,104.20076775149019,0.6649183683496653,1,Regular
13527.0,34,7,2242.36,320.33714285714285,293,327,1.3472222222222223,10.929575479177531,4.608186014287034,4,Regular
13529.0,79,2,307.76,153.88,125,205,8.928571428571429,33.40765523905305,2.577960656790288,1,Regular
13531.0,205,2,483.8,241.9,161,366,7.666666666666667,35.133080327994776,2.3906557259766936,1,Regular
13532.0,34,1,210.31,210.31,0,34,0.0,0.0,3.4606213829720005,3,New
13533.0,183,3,269.09,89.69666666666666,84,268,1.135135135135135,9.764801654480818,3.730264439187961,4,At Risk
13534.0,2,25,5870.08,234.8032,355,358,1.176271186440678,5.737700213128217,4.224872907773507,2,Regular
13536.0,1,7,3444.39,492.05571428571426,74,75,0.4011299435028249,2.709956153212986,3.8174649021186275,2,New
13538.0,43,7,1280.85,182.97857142857143,272,316,11.25,22.91240408315036,1.991791030703835,1,Regular
13539.0,86,3,631.34,210.4466666666667,223,309,6.166666666666667,27.75968299530814,3.183171354936477,1,Regular
13544.0,40,2,276.06,138.03,200,241,2.5974025974025974,22.79211529192759,4.0987574285112265,4,Regular
13546.0,12,3,621.09,207.03,188,201,1.9479166666666667,15.50712555512646,3.9733475171414305,4,Regular
13548.0,96,2,678.16,339.08,147,244,1.2049180327868851,13.308754668250224,3.762641728966517,4,Regular
13549.0,26,7,918.2,131.17142857142858,216,242,4.28,14.359864702904211,3.430710444767341,4,Regular
13551.0,319,1,91.80000000000001,91.80000000000001,0,319,0.0,0.0,1.3862943611198906,0,At Risk
13552.0,66,12,3740.07,311.6725,249,316,2.287037037037037,10.011256212478356,3.99206725754501,2,Regular
13555.0,74,4,4098.88,1024.72,128,202,0.9552238805970149,11.05751584744141,4.537049024563308,4,Regular
13557.0,28,2,584.06,292.03,252,281,7.636363636363637,43.867569300835854,3.233928024411205,1,Regular
13558.0,6,4,594.52,148.63,62,68,0.3630952380952381,3.2342211998127937,4.42578820467278,4,New
13560.0,7,1,171.42000000000002,171.42000000000002,0,7,0.0,0.0,3.329914616965857,3,New
13561.0,216,1,141.85999999999999,141.85999999999999,0,216,0.0,0.0,1.8876195128983424,0,At Risk
13562.0,82,3,1799.33,599.7766666666666,163,246,2.0123456790123457,13.214096476074795,3.5693651979527634,4,Regular
13563.0,84,2,777.53,388.765,55,140,1.1458333333333333,7.938566201357354,3.1947401565890954,4,New
13564.0,144,3,1724.67,574.89,223,368,2.775,23.39369979018748,3.665076606369432,4,Regular
13565.0,19,2,240.22,120.11,315,334,8.513513513513514,51.78568100118754,3.212294661440449,1,Regular
13566.0,41,2,856.84,428.42,41,83,0.24404761904761904,3.1632186742228847,4.476697994164054,4,New
13568.0,173,1,187.05,187.05,0,173,0.0,0.0,3.5777458550165684,0,New
13569.0,17,2,338.62,169.31,350,368,4.487179487179487,39.62969619506085,3.903341109375344,1,Regular
13570.0,243,1,239.49,239.49,0,243,0.0,0.0,2.8451876506002556,0,At Risk
13571.0,13,12,2088.94,174.07833333333335,240,254,0.696165191740413,4.33907013419185,4.394359037625485,2,Regular
13572.0,206,1,1384.25,1384.25,0,206,0.0,0.0,3.0346851776014705,0,At Risk
13573.0,50,2,290.25,145.125,202,253,8.416666666666666,41.23307733685017,1.5988342316168191,1,Regular
13575.0,23,5,732.0699999999999,146.414,152,176,3.3555555555555556,12.1265215644275,3.598555748186811,4,Regular
13576.0,10,18,6717.34,373.18555555555554,362,373,2.832,7.710211076145044,2.5603354806353815,2,Regular
13577.0,25,4,1687.6000000000001,421.90000000000003,216,242,2.6219512195121952,13.844498166386261,3.8237615535630867,4,Regular
13579.0,15,2,467.04,233.52,354,369,16.09090909090909,75.47305358988609,2.458155781208377,1,Regular
13581.0,309,1,118.0,118.0,0,309,0.0,0.0,2.0837660374856473,0,At Risk
13583.0,156,1,781.03,781.03,0,156,0.0,0.0,3.697927861147285,0,New
13584.0,307,1,142.4,142.4,0,307,0.0,0.0,2.953001052589673,0,At Risk
13587.0,64,1,712.4,712.4,0,64,0.0,0.0,1.486533603079416,3,New
13588.0,16,9,2478.95,275.43888888888887,239,255,1.3641618497109826,9.728900187450444,4.6245882340172715,2,Regular
13589.0,15,2,379.65,189.825,164,180,8.2,36.67151483099655,2.6410595947002062,1,Regular
13590.0,11,6,1981.92,330.32,291,303,3.383720930232558,14.726661380080579,3.591722126158396,4,Regular
13591.0,65,3,1117.13,372.3766666666667,202,267,3.526315789473684,20.025078261981808,3.8179113967507488,4,Regular
13592.0,36,4,247.95999999999998,61.989999999999995,228,264,15.2,44.78871031218215,2.356959114428372,1,Regular
13593.0,108,5,2011.88,402.37600000000003,227,336,1.8015873015873016,11.91638860814456,3.950580551781248,4,Regular
13594.0,53,1,396.97,396.97,0,53,0.0,0.0,3.08408687712024,3,New
13596.0,6,2,664.11,332.055,7,13,0.04827586206896552,0.5813183589761798,4.281919939838255,3,New
13598.0,47,1,160.04,160.04,0,47,0.0,0.0,3.2676378087331712,3,New
13599.0,1,21,5149.92,245.2342857142857,365,367,1.4653061224489796,8.068090126359058,4.601816527613247,2,Regular
13600.0,312,1,219.52,219.52,0,312,0.0,0.0,2.2700462875392295,0,At Risk
13601.0,45,2,693.32,346.66,166,211,1.6938775510204083,16.7685322395667,4.068872539634279,4,Regular
13602.0,65,1,428.89,428.89,0,65,0.0,0.0,2.9476698684103386,3,New
13603.0,26,1,164.34,164.34,0,26,0.0,0.0,2.9083391673155026,3,New
13606.0,29,3,276.75,92.25,282,312,7.230769230769231,35.681678579276756,2.8236102113508617,1,Regular
13607.0,40,1,675.51,675.51,0,40,0.0,0.0,4.159509965793858,3,New
13610.0,12,7,1082.33,154.6185714285714,273,285,1.2570093457943925,7.538590697168987,4.551776091454312,4,Regular
13611.0,89,3,1154.4,384.8,270,360,3.8028169014084505,24.276749440159442,3.7694459367563384,4,Regular
13614.0,24,4,1585.46,396.365,306,331,1.5721649484536082,13.804236357100773,4.883306469412848,4,Regular
13615.0,319,1,417.69,417.69,0,319,0.0,0.0,2.8619310940039226,0,At Risk
13617.0,40,3,544.18,181.39333333333332,140,180,3.255813953488372,14.930143722804889,2.8993503651751373,4,New
13618.0,174,1,177.34,177.34,0,174,0.0,0.0,2.3937762684188515,0,At Risk
13621.0,117,1,213.85,213.85,0,117,0.0,0.0,2.577203886094641,0,New
13623.0,31,5,727.74,145.548,266,297,3.4415584415584415,21.115281013430646,3.6134542309457944,4,Regular
13626.0,253,1,257.23,257.23,0,253,0.0,0.0,2.7661575933196967,0,At Risk
13627.0,59,5,1638.47,327.694,298,358,3.2527472527472527,19.014961014126282,3.8358223026229967,4,Regular
13629.0,23,11,7792.36,708.3963636363636,315,339,5.344827586206897,13.808911086988306,2.0181711743146207,2,Regular
13630.0,5,7,2031.78,290.2542857142857,280,286,3.9571428571428573,14.365251668054494,2.8511743176466506,2,Regular
13631.0,100,11,3070.42,279.1290909090909,167,267,16.5,20.89258241577618,1.6901119046289386,1,Regular
13632.0,25,5,2118.93,423.78599999999994,218,243,1.5069444444444444,11.995918028210653,4.3344105255997905,4,Regular
13634.0,33,5,1547.3600000000001,309.47200000000004,293,327,1.5783783783783785,12.370879532172719,4.603138305360819,4,Regular
13635.0,68,1,1071.03,1071.03,0,68,0.0,0.0,3.9863318834340538,3,New
13636.0,37,5,949.12,189.824,248,285,3.9838709677419355,19.74467509497253,3.7660319997596536,4,Regular
13637.0,52,3,804.3,268.09999999999997,174,226,1.7755102040816326,14.155637551141108,4.099294759035791,4,Regular
13638.0,16,1,122.64,122.64,0,16,0.0,0.0,1.8442025904415074,3,New
13639.0,74,1,1033.34,1033.34,0,74,0.0,0.0,3.3197998052271296,3,New
13642.0,216,1,312.28,312.28,0,216,0.0,0.0,3.451781628316791,0,At Risk
13643.0,31,3,519.44,173.14666666666668,154,186,5.666666666666667,20.585655947023668,3.0395949513469853,1,Regular
13644.0,16,4,2624.26,656.065,89,106,0.6068965517241379,4.193739632747804,4.578055890872217,4,New
13645.0,120,1,252.1,252.1,0,120,0.0,0.0,1.283237448871449,0,New
13647.0,10,4,1648.1200000000001,412.03000000000003,225,235,2.909090909090909,15.116374720447864,3.750380227415734,4,Regular
13649.0,257,2,346.6,173.3,109,366,4.954545454545454,23.238878082761538,2.7202391856395587,1,At Risk
13650.0,17,6,1836.34,306.0566666666667,250,268,2.6210526315789475,14.5179118621662,4.1771088295070165,4,Regular
13651.0,35,2,94.2,47.1,4,40,0.8,1.7888543819998317,1.4372492050534091,3,New
13652.0,46,3,1095.08,365.02666666666664,322,369,5.193548387096774,30.019577606314765,3.484261304930834,4,Regular
13654.0,43,6,2707.33,451.22166666666664,230,273,1.387878787878788,9.810141516338279,4.707591846535375,4,Regular
13655.0,114,2,932.97,466.485,127,242,2.309090909090909,17.12467650656635,3.5893971557982165,4,Regular
13656.0,165,2,379.65,189.825,172,337,3.5833333333333335,24.82606157515391,3.2015037475341432,1,Regular
13657.0,11,2,382.14,191.07,190,202,12.666666666666666,49.05778905196062,2.4927066184380524,1,Regular
13658.0,10,5,2639.17,527.8340000000001,194,204,1.8037383177570094,13.458839595285733,4.273807698478424,2,Regular
13659.0,206,2,1563.0,781.5,115,321,1.1274509803921569,11.386696744231754,4.188829927240234,4,At Risk
13662.0,86,3,881.26,293.75333333333333,173,259,3.392156862745098,18.707301709624023,3.670995148919004,4,Regular
13663.0,179,1,189.47,189.47,0,179,0.0,0.0,2.2858014524094417,0,At Risk
13666.0,60,3,84.65,28.21666666666667,227,287,20.636363636363637,68.44307521915235,1.5893508420028204,1,Regular
13667.0,149,1,299.05,299.05,0,149,0.0,0.0,4.182973193272764,0,New
13668.0,3,21,6309.83,300.46809523809526,359,363,0.7575757575757576,4.302259025443965,4.789657092690115,2,Regular
13669.0,51,2,218.55,109.275,98,150,12.25,34.64823227814083,1.8268193789341662,1,New
13670.0,75,1,349.7,349.7,0,75,0.0,0.0,3.0784415285573417,3,New
13672.0,301,2,186.39000000000001,93.19500000000001,30,332,6.0,13.416407864998739,1.0437106931264066,1,At Risk
13673.0,19,2,387.44,193.72,13,32,0.22033898305084745,1.69245584275071,3.604004999001016,3,New
13675.0,151,2,486.82000000000005,243.41000000000003,133,285,5.541666666666667,27.14851131584689,3.0875842189143317,1,Regular
13678.0,152,1,232.6,232.6,0,152,0.0,0.0,2.4986459143504174,0,New
13680.0,1,4,3719.12,929.78,337,339,1.7461139896373057,21.609768188817736,4.485636692721584,2,Regular
13681.0,18,4,827.83,206.9575,137,155,2.4285714285714284,12.716284681615777,3.3414670564245075,4,New
13682.0,187,1,59.5,59.5,0,187,0.0,0.0,1.0549201679861442,0,At Risk
13684.0,286,1,65.13,65.13,0,286,0.0,0.0,3.2087510476251255,0,At Risk
13685.0,3,7,3119.44,445.63428571428574,57,60,1.4473684210526316,6.7811239139447315,2.0543744673168765,2,New
13686.0,183,1,72.0,72.0,0,183,0.0,0.0,2.044931174849591,0,At Risk
13689.0,63,1,910.0,910.0,0,63,0.0,0.0,1.682848115681106,3,New
13690.0,59,1,172.25,172.25,0,59,0.0,0.0,1.8267566841837453,3,New
13692.0,25,3,1488.32,496.1066666666666,211,236,4.0576923076923075,26.32706313650774,3.6935690467725713,4,Regular
13694.0,4,50,65039.62,1300.7924,369,374,0.6172839506172839,2.9686080238794763,5.44191978261773,2,Regular
13695.0,31,15,2504.13,166.942,228,260,2.50561797752809,6.605995203232264,3.1891014670996705,2,Regular
13697.0,39,1,151.29999999999998,151.29999999999998,0,39,0.0,0.0,2.3552717377690144,3,New
13699.0,155,1,308.58000000000004,308.58000000000004,0,155,0.0,0.0,2.4351663745469416,0,New
13700.0,26,10,2248.63,224.863,300,327,1.544041450777202,9.330694096990117,4.278276308991803,2,Regular
13703.0,318,1,99.5,99.5,0,318,0.0,0.0,0.0,0,At Risk
13704.0,5,9,2308.06,256.4511111111111,83,88,0.6090225563909775,3.0496760544959756,4.362101226433787,2,New
13705.0,8,3,711.86,237.28666666666666,366,374,13.518518518518519,50.31391485951007,2.953818578645552,1,Regular
13706.0,303,1,330.79,330.79,0,303,0.0,0.0,2.9201492334461663,0,At Risk
13707.0,267,2,806.41,403.205,48,315,1.0212765957446808,7.001519591898938,3.5346409377210257,4,At Risk
13708.0,271,1,285.33,285.33,0,271,0.0,0.0,3.2162060472888503,0,At Risk
13709.0,4,13,6307.650000000001,485.2038461538462,311,315,0.9221556886227545,8.84602624481957,5.013534208696693,2,Regular
13710.0,32,1,180.48,180.48,0,32,0.0,0.0,1.9401243333353368,3,New
13711.0,219,2,252.06,126.03,0,219,0.0,0.0,2.135191309101809,0,At Risk
13712.0,247,1,228.84,228.84,0,247,0.0,0.0,1.8548062470542344,0,At Risk
13715.0,281,5,1077.39,215.478,91,373,0.8737864077669902,6.10316473940234,4.233092585195721,4,At Risk
13716.0,269,1,138.28,138.28,0,269,0.0,0.0,2.7572474262112037,0,At Risk
13717.0,32,6,1445.01,240.835,266,298,2.603960396039604,12.145023020085876,4.0406437537304285,4,Regular
13718.0,246,2,306.55,153.275,49,296,4.454545454545454,14.77405588431042,1.4035011749888917,1,At Risk
13719.0,15,5,1041.68,208.336,219,234,3.6779661016949152,19.801985861720958,3.6368031321879317,4,Regular
13720.0,117,4,799.9,199.975,138,255,3.238095238095238,13.082868194162565,3.0262770872590883,4,Regular
13721.0,36,1,524.14,524.14,0,36,0.0,0.0,3.1022860108352774,3,New
13722.0,132,3,2375.41,791.8033333333333,151,283,1.7976190476190477,16.475450712817423,3.7752569741218642,4,Regular
13723.0,217,1,199.85000000000002,199.85000000000002,0,217,0.0,0.0,1.6680814674822912,0,At Risk
13725.0,50,8,1980.56,247.57,258,309,2.4854368932038833,13.604976077595982,4.239248803251154,4,Regular
13726.0,39,2,1079.6599999999999,539.8299999999999,61,101,1.4878048780487805,9.52659947520497,3.3838070531734674,4,New
13727.0,29,2,333.48,166.74,4,34,0.21052631578947367,0.9176629354822471,2.802272942906489,3,New
13728.0,37,6,1016.14,169.35666666666665,273,311,4.354838709677419,15.40289175978728,3.1969418312248097,4,Regular
13730.0,136,2,752.6,376.3,25,162,0.5952380952380952,3.8575837490522966,3.3882953060502414,4,New
13731.0,219,2,610.59,305.295,27,247,0.7297297297297297,4.4387726572446455,3.273160431430722,4,At Risk
13732.0,28,1,491.86,491.86,0,28,0.0,0.0,3.343712874191774,3,New
13735.0,25,4,2883.54,720.885,209,234,1.0721649484536082,10.40351417578751,4.71248393453182,4,Regular
13736.0,5,2,729.8,364.9,255,260,1.3492063492063493,18.548520670059354,4.857300075091188,4,Regular
13737.0,200,1,339.59999999999997,339.59999999999997,0,200,0.0,0.0,2.6985271726494355,0,At Risk
13739.0,18,1,216.9,216.9,0,18,0.0,0.0,0.8486855577264172,3,New
13740.0,241,1,350.75,350.75,0,241,0.0,0.0,2.868524492271179,0,At Risk
13741.0,72,3,668.4300000000001,222.81000000000003,145,217,4.393939393939394,20.152449283429846,3.2325496101919904,4,Regular
13742.0,17,12,3107.87,258.9891666666667,303,320,0.9551282051282052,6.843536579105544,4.820527301296015,2,Regular
13743.0,3,7,1341.6,191.65714285714284,256,259,6.325,18.31405163199796,1.62024723669099,1,Regular
13744.0,95,2,1080.52,540.26,197,292,3.1774193548387095,25.019025019037528,3.6997806228601746,4,Regular
13745.0,162,1,300.04,300.04,0,162,0.0,0.0,3.1360228920809794,0,New
13747.0,374,1,79.6,79.6,0,374,0.0,0.0,0.0,0,At Risk
13748.0,96,5,948.25,189.65,278,374,10.25925925925926,35.0709090410936,2.5563286968838996,1,Regular
13750.0,54,5,1647.26,329.452,283,337,12.173913043478262,31.646703366892655,1.3140649788310597,1,Regular
13751.0,288,1,296.25,296.25,0,288,0.0,0.0,1.1864828677670056,0,At Risk
13752.0,124,6,1175.38,195.89666666666668,122,247,1.6216216216216217,6.553682856086052,3.2389762976941276,4,At Risk
13753.0,288,1,741.26,741.26,0,288,0.0,0.0,3.4636879676291006,0,At Risk
13754.0,152,2,282.59999999999997,141.29999999999998,165,317,15.0,49.749371855331,2.1238629148600916,1,Regular
13755.0,4,9,2108.06,234.2288888888889,59,63,0.175,1.2989023579250283,4.699497255708716,2,New
13756.0,2,14,5189.52,370.68,365,368,2.5390070921985815,14.095347626836944,3.451195186525707,2,Regular
13758.0,12,7,3190.55,455.79285714285714,361,374,3.0948275862068964,17.701377223882577,3.9131382450766306,2,Regular
13759.0,33,2,659.4100000000001,329.70500000000004,37,71,1.5416666666666667,7.552593373581466,2.86885752636005,4,New
13760.0,54,2,286.79,143.395,202,256,3.607142857142857,26.99338543315486,3.3783199241761643,1,Regular
13761.0,50,2,1070.65,535.325,129,180,1.8695652173913044,15.529775048064227,3.976772613993291,4,Regular
13762.0,219,1,306.72,306.72,0,219,0.0,0.0,1.6799708641014761,0,At Risk
13763.0,63,1,1714.96,1714.96,0,63,0.0,0.0,2.6248803434375905,3,New
13764.0,71,3,1519.42,506.47333333333336,266,337,1.2912621359223302,14.35346890541637,4.811905235527814,4,Regular
13767.0,2,37,17220.36,465.41513513513513,371,374,0.9673024523160763,4.594962681852479,3.2730912787392237,2,Regular
