CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifespan,DaysSinceFirstPurchase,AvgPurchaseInterval,Cluster,Segment
13963,308,4,664.54,166.135,59,367,14.75,0,🆕 New / Low Value
13967,146,1,80.7,80.7,0,145,0.0,0,🆕 New / Low Value
13969,7,18,9024.17,501.34277777777777,357,364,19.833333333333332,1,💎 High Value
13971,19,8,2758.26,344.7825,266,285,33.25,1,💎 High Value
13972,71,2,190.25,95.125,131,201,65.5,0,🆕 New / Low Value
13973,287,1,264.7,264.7,0,286,0.0,0,🆕 New / Low Value
13974,49,1,413.59000000000003,413.59000000000003,0,48,0.0,2,⚠️ At Risk
13975,31,6,2461.2400000000002,410.2066666666667,245,276,40.833333333333336,1,💎 High Value
13976,207,1,357.98,357.98,0,206,0.0,2,⚠️ At Risk
13978,15,2,196.79000000000002,98.39500000000001,30,44,15.0,0,🆕 New / Low Value
13979,73,1,869.87,869.87,0,72,0.0,2,⚠️ At Risk
13980,60,1,200.14,200.14,0,59,0.0,0,🆕 New / Low Value
13982,39,4,1871.81,467.9525,326,364,81.5,3,🛍️ Regular
13983,30,12,2603.43,216.9525,337,366,28.083333333333332,1,💎 High Value
13984,27,5,920.51,184.102,339,365,67.8,3,🛍️ Regular
13985,4,15,7060.13,470.67533333333336,260,263,17.333333333333332,1,💎 High Value
13986,17,1,320.46,320.46,0,16,0.0,3,🛍️ Regular
13988,20,6,4147.96,691.3266666666667,234,254,39.0,1,💎 High Value
13989,66,2,1266.08,633.04,173,238,86.5,2,⚠️ At Risk
13990,213,1,311.3,311.3,0,212,0.0,2,⚠️ At Risk
13991,12,6,852.88,142.14666666666668,131,142,21.833333333333332,3,🛍️ Regular
13992,30,1,76.8,76.8,0,29,0.0,0,🆕 New / Low Value
13993,43,9,3466.36,385.1511111111111,287,330,31.88888888888889,1,💎 High Value
13994,4,6,2274.14,379.0233333333333,144,147,24.0,1,💎 High Value
13995,15,5,1393.69,278.738,230,245,46.0,3,🛍️ Regular
13999,10,12,3901.81,325.1508333333333,351,361,29.25,1,💎 High Value
14000,211,1,635.66,635.66,0,210,0.0,2,⚠️ At Risk
14001,46,3,2043.0800000000002,681.0266666666668,327,372,109.0,2,⚠️ At Risk
14002,134,2,529.73,264.865,22,155,11.0,2,⚠️ At Risk
14004,43,7,4582.64,654.6628571428572,245,288,35.0,1,💎 High Value
14005,10,5,2874.72,574.944,206,215,41.2,1,💎 High Value
14006,116,3,962.19,320.73,196,311,65.33333333333333,2,⚠️ At Risk
14009,198,2,695.61,347.805,7,204,3.5,2,⚠️ At Risk
14012,278,1,328.8,328.8,0,277,0.0,2,⚠️ At Risk
14013,110,3,473.02,157.67333333333332,165,275,55.0,0,🆕 New / Low Value
14014,77,1,505.18,505.18,0,76,0.0,2,⚠️ At Risk
14015,53,1,917.34,917.34,0,52,0.0,2,⚠️ At Risk
14016,162,4,4341.21,1085.3025,195,356,48.75,2,⚠️ At Risk
14019,47,3,1421.61,473.86999999999995,91,137,30.333333333333332,2,⚠️ At Risk
14020,17,2,642.8,321.4,71,87,35.5,3,🛍️ Regular
14021,155,3,631.9,210.63333333333333,101,255,33.666666666666664,2,⚠️ At Risk
14022,225,1,440.0,440.0,0,224,0.0,2,⚠️ At Risk
14023,7,2,584.07,292.035,242,249,121.0,3,🛍️ Regular
14024,122,2,327.7,163.85,2,123,1.0,0,🆕 New / Low Value
14027,61,1,104.82,104.82,0,60,0.0,0,🆕 New / Low Value
14029,63,2,467.66,233.83,80,143,40.0,2,⚠️ At Risk
14030,18,8,2358.84,294.855,348,365,43.5,1,💎 High Value
14031,7,19,17286.86,909.8347368421053,365,371,19.210526315789473,1,💎 High Value
14032,2,11,2975.59,270.5081818181818,364,366,33.09090909090909,1,💎 High Value
14034,22,3,648.89,216.29666666666665,135,156,45.0,3,🛍️ Regular
14035,29,5,1428.02,285.604,268,297,53.6,3,🛍️ Regular
14036,285,1,626.65,626.65,0,284,0.0,2,⚠️ At Risk
14037,176,2,147.20000000000002,73.60000000000001,188,364,94.0,0,🆕 New / Low Value
14038,78,3,1560.38,520.1266666666667,128,206,42.666666666666664,2,⚠️ At Risk
14039,33,1,152.2,152.2,0,32,0.0,0,🆕 New / Low Value
14040,41,12,3560.32,296.6933333333333,290,330,24.166666666666668,1,💎 High Value
14041,266,1,141.41,141.41,0,265,0.0,0,🆕 New / Low Value
14044,27,4,646.42,161.605,283,309,70.75,3,🛍️ Regular
14045,109,4,1659.75,414.9375,264,373,66.0,2,⚠️ At Risk
14046,284,1,154.99,154.99,0,283,0.0,0,🆕 New / Low Value
14047,9,5,1308.6100000000001,261.72200000000004,364,372,72.8,3,🛍️ Regular
14048,305,1,409.93,409.93,0,304,0.0,2,⚠️ At Risk
14049,17,4,5578.72,1394.68,301,317,75.25,1,💎 High Value
14050,32,2,746.36,373.18,74,105,37.0,3,🛍️ Regular
14051,1,23,15610.390000000001,678.7126086956522,365,366,15.869565217391305,1,💎 High Value
14052,20,1,225.36,225.36,0,19,0.0,3,🛍️ Regular
14053,124,2,260.25,130.125,35,159,17.5,0,🆕 New / Low Value
14054,65,1,92.46,92.46,0,64,0.0,0,🆕 New / Low Value
14055,106,1,725.6400000000001,725.6400000000001,0,105,0.0,2,⚠️ At Risk
14056,1,23,8152.71,354.46565217391304,282,283,12.26086956521739,1,💎 High Value
14057,24,17,6211.66,365.39176470588234,336,360,19.764705882352942,1,💎 High Value
14059,267,1,183.6,183.6,0,266,0.0,0,🆕 New / Low Value
14060,5,19,6140.42,323.18,368,372,19.36842105263158,1,💎 High Value
14062,10,12,10464.85,872.0708333333333,354,363,29.5,1,💎 High Value
14064,29,5,1334.34,266.868,245,273,49.0,3,🛍️ Regular
14066,267,1,152.55,152.55,0,266,0.0,0,🆕 New / Low Value
14067,64,2,374.7,187.35,32,96,16.0,0,🆕 New / Low Value
14068,320,1,265.85,265.85,0,319,0.0,0,🆕 New / Low Value
14071,4,8,1437.57,179.69625,261,264,32.625,3,🛍️ Regular
14073,32,1,151.04,151.04,0,31,0.0,0,🆕 New / Low Value
14075,5,3,942.26,314.08666666666664,256,260,85.33333333333333,3,🛍️ Regular
14076,129,1,118.67,118.67,0,128,0.0,0,🆕 New / Low Value
14077,41,5,499.41999999999996,99.88399999999999,233,273,46.6,3,🛍️ Regular
14078,102,6,1049.37,174.89499999999998,271,372,45.166666666666664,3,🛍️ Regular
14079,125,1,375.1,375.1,0,124,0.0,2,⚠️ At Risk
14080,33,1,45.599999999999994,45.599999999999994,0,32,0.0,0,🆕 New / Low Value
14081,302,2,921.62,460.81,67,368,33.5,2,⚠️ At Risk
14082,365,1,182.25,182.25,0,364,0.0,0,🆕 New / Low Value
14083,4,9,1002.9,111.43333333333334,367,371,40.77777777777778,3,🛍️ Regular
14085,2,18,4421.29,245.62722222222223,366,368,20.333333333333332,1,💎 High Value
14087,3,1,191.47,191.47,0,2,0.0,3,🛍️ Regular
14088,10,13,50491.81,3883.9853846153846,312,321,24.0,1,💎 High Value
14089,57,1,158.75,158.75,0,56,0.0,0,🆕 New / Low Value
14090,325,1,76.32000000000001,76.32000000000001,0,324,0.0,0,🆕 New / Low Value
14092,8,14,4076.91,291.2078571428571,350,357,25.0,1,💎 High Value
14093,12,1,433.86,433.86,0,11,0.0,3,🛍️ Regular
14096,4,17,65164.79,3833.2229411764706,97,101,5.705882352941177,1,💎 High Value
14098,37,1,147.35,147.35,0,36,0.0,0,🆕 New / Low Value
14099,16,11,3104.17,282.1972727272727,338,354,30.727272727272727,1,💎 High Value
14100,138,1,191.95000000000002,191.95000000000002,0,137,0.0,0,🆕 New / Low Value
14101,74,6,5976.79,996.1316666666667,252,325,42.0,1,💎 High Value
14102,5,5,1105.8799999999999,221.176,39,44,7.8,3,🛍️ Regular
14104,155,2,216.20999999999998,108.10499999999999,11,165,5.5,0,🆕 New / Low Value
14105,239,1,1266.23,1266.23,0,238,0.0,2,⚠️ At Risk
14107,52,7,2703.23,386.17571428571426,312,363,44.57142857142857,1,💎 High Value
14108,31,2,597.91,298.955,70,101,35.0,3,🛍️ Regular
14109,73,1,144.2,144.2,0,72,0.0,0,🆕 New / Low Value
14110,4,12,5683.15,473.5958333333333,263,266,21.916666666666668,1,💎 High Value
14111,14,4,692.85,173.2125,227,241,56.75,3,🛍️ Regular
14112,23,7,2915.15,416.45,253,275,36.142857142857146,1,💎 High Value
14113,4,4,1840.42,460.105,351,354,87.75,1,💎 High Value
14114,274,2,386.53,193.265,56,330,28.0,0,🆕 New / Low Value
14116,20,5,1382.74,276.548,101,121,20.2,3,🛍️ Regular
14117,144,1,90.0,90.0,0,143,0.0,0,🆕 New / Low Value
14121,4,4,2780.15,695.0375,56,59,14.0,1,💎 High Value
14124,84,1,419.58000000000004,419.58000000000004,0,83,0.0,2,⚠️ At Risk
14125,11,3,2720.63,906.8766666666667,67,77,22.333333333333332,1,💎 High Value
14126,8,3,706.1300000000001,235.3766666666667,2,10,0.6666666666666666,3,🛍️ Regular
14127,123,3,709.71,236.57000000000002,187,310,62.333333333333336,2,⚠️ At Risk
14128,61,2,637.5,318.75,195,255,97.5,2,⚠️ At Risk
14129,2,5,1123.8600000000001,224.77200000000002,259,260,51.8,3,🛍️ Regular
14130,319,1,480.91,480.91,0,318,0.0,2,⚠️ At Risk
14132,2,11,3586.0299999999997,326.00272727272727,181,183,16.454545454545453,1,💎 High Value
14133,130,3,605.64,201.88,186,315,62.0,2,⚠️ At Risk
14135,2,15,4690.31,312.68733333333336,371,372,24.733333333333334,1,💎 High Value
14138,2,2,965.8800000000001,482.94000000000005,62,63,31.0,3,🛍️ Regular
14139,46,1,415.82,415.82,0,45,0.0,2,⚠️ At Risk
14140,4,2,935.05,467.525,27,31,13.5,3,🛍️ Regular
14141,3,4,915.13,228.7825,102,104,25.5,3,🛍️ Regular
14142,373,1,311.81,311.81,0,372,0.0,2,⚠️ At Risk
14143,134,1,115.8,115.8,0,133,0.0,0,🆕 New / Low Value
14145,47,4,3742.2,935.55,170,216,42.5,1,💎 High Value
14146,9,5,4191.0,838.2,348,356,69.6,1,💎 High Value
14147,78,2,483.4,241.7,207,285,103.5,2,⚠️ At Risk
14148,234,1,157.2,157.2,0,233,0.0,0,🆕 New / Low Value
14149,221,1,446.62,446.62,0,220,0.0,2,⚠️ At Risk
14150,36,2,658.64,329.32,324,359,162.0,3,🛍️ Regular
14152,75,2,621.29,310.645,158,233,79.0,2,⚠️ At Risk
14154,239,2,1345.62,672.81,0,238,0.0,2,⚠️ At Risk
14155,266,1,118.75,118.75,0,265,0.0,0,🆕 New / Low Value
14156,10,55,117210.08,2131.0923636363636,361,371,6.5636363636363635,1,💎 High Value
14157,20,2,424.89000000000004,212.44500000000002,265,284,132.5,3,🛍️ Regular
14158,40,1,507.66,507.66,0,39,0.0,2,⚠️ At Risk
14159,20,11,4630.35,420.94090909090914,343,362,31.181818181818183,1,💎 High Value
14161,216,3,1097.6200000000001,365.8733333333334,153,368,51.0,2,⚠️ At Risk
14162,174,2,289.36,144.68,118,292,59.0,0,🆕 New / Low Value
14163,87,4,2445.91,611.4775,151,238,37.75,2,⚠️ At Risk
14164,71,2,1631.77,815.885,10,80,5.0,2,⚠️ At Risk
14165,276,1,120.44,120.44,0,275,0.0,0,🆕 New / Low Value
14167,39,4,562.59,140.6475,291,330,72.75,3,🛍️ Regular
14171,98,1,363.79,363.79,0,97,0.0,2,⚠️ At Risk
14173,11,4,450.84,112.71,208,218,52.0,3,🛍️ Regular
14174,33,1,134.46,134.46,0,32,0.0,0,🆕 New / Low Value
14175,60,3,3222.3,1074.1000000000001,269,329,89.66666666666667,2,⚠️ At Risk
14176,297,4,576.9000000000001,144.22500000000002,70,367,17.5,0,🆕 New / Low Value
14177,86,4,549.46,137.365,93,179,23.25,3,🛍️ Regular
14178,9,7,1600.26,228.60857142857142,173,181,24.714285714285715,3,🛍️ Regular
14179,41,2,701.57,350.785,11,51,5.5,2,⚠️ At Risk
14180,11,25,4748.52,189.94080000000002,361,371,14.44,1,💎 High Value
14184,67,1,452.89,452.89,0,66,0.0,2,⚠️ At Risk
14185,331,1,197.65,197.65,0,330,0.0,0,🆕 New / Low Value
14188,31,6,2054.36,342.3933333333334,279,309,46.5,1,💎 High Value
14189,2,15,4654.08,310.272,366,368,24.4,1,💎 High Value
14191,2,13,4684.76,360.36615384615385,218,220,16.76923076923077,1,💎 High Value
14193,68,2,853.39,426.695,201,269,100.5,2,⚠️ At Risk
14194,5,21,11349.52,540.4533333333334,303,307,14.428571428571429,1,💎 High Value
14195,202,2,1012.0,506.0,50,251,25.0,2,⚠️ At Risk
14196,107,1,335.52,335.52,0,106,0.0,2,⚠️ At Risk
14198,18,4,701.4,175.35,221,238,55.25,3,🛍️ Regular
14199,218,1,185.39999999999998,185.39999999999998,0,217,0.0,0,🆕 New / Low Value
14201,60,7,747.44,106.77714285714286,299,358,42.714285714285715,3,🛍️ Regular
14204,2,1,150.61,150.61,0,1,0.0,3,🛍️ Regular
14205,17,2,466.7,233.35,247,263,123.5,3,🛍️ Regular
14206,239,1,328.15999999999997,328.15999999999997,0,238,0.0,2,⚠️ At Risk
14208,95,1,151.74,151.74,0,94,0.0,0,🆕 New / Low Value
14209,11,6,2073.43,345.57166666666666,321,331,53.5,1,💎 High Value
14210,106,6,1905.8400000000001,317.64000000000004,265,371,44.166666666666664,2,⚠️ At Risk
14211,53,9,2241.1,249.0111111111111,241,294,26.77777777777778,1,💎 High Value
14212,90,1,1070.48,1070.48,0,89,0.0,2,⚠️ At Risk
14214,31,5,1004.38,200.876,246,277,49.2,3,🛍️ Regular
14215,12,6,1789.72,298.2866666666667,356,367,59.333333333333336,3,🛍️ Regular
14216,3,4,1839.3,459.825,34,37,8.5,1,💎 High Value
14217,2,17,2004.98,117.94,364,365,21.41176470588235,1,💎 High Value
14218,43,1,169.48000000000002,169.48000000000002,0,42,0.0,0,🆕 New / Low Value
14219,4,1,89.94,89.94,0,3,0.0,0,🆕 New / Low Value
14220,247,2,632.4,316.2,110,357,55.0,2,⚠️ At Risk
14221,42,9,3432.8,381.4222222222222,296,338,32.888888888888886,1,💎 High Value
14222,177,1,683.17,683.17,0,176,0.0,2,⚠️ At Risk
14223,92,3,991.13,330.37666666666667,171,263,57.0,2,⚠️ At Risk
14224,110,4,1009.73,252.4325,209,319,52.25,2,⚠️ At Risk
14226,29,5,2214.79,442.95799999999997,240,268,48.0,1,💎 High Value
14227,26,10,3350.96,335.096,258,284,25.8,1,💎 High Value
14229,52,3,1547.2,515.7333333333333,281,333,93.66666666666667,2,⚠️ At Risk
14231,184,3,925.71,308.57,104,288,34.666666666666664,2,⚠️ At Risk
14232,43,5,2048.07,409.61400000000003,221,264,44.2,3,🛍️ Regular
14233,49,4,1462.72,365.68,268,317,67.0,3,🛍️ Regular
14234,22,4,754.12,188.53,35,56,8.75,3,🛍️ Regular
14235,75,5,3144.86,628.972,185,259,37.0,1,💎 High Value
14236,81,2,490.86,245.43,291,371,145.5,2,⚠️ At Risk
14237,373,1,161.0,161.0,0,372,0.0,0,🆕 New / Low Value
14238,326,1,146.85,146.85,0,325,0.0,0,🆕 New / Low Value
14239,43,11,2380.85,216.4409090909091,272,315,24.727272727272727,1,💎 High Value
14240,30,2,890.34,445.17,195,225,97.5,2,⚠️ At Risk
14241,184,1,213.70000000000002,213.70000000000002,0,183,0.0,0,🆕 New / Low Value
14242,235,2,280.55,140.275,91,325,45.5,0,🆕 New / Low Value
14243,9,10,2588.77,258.877,357,365,35.7,1,💎 High Value
14245,220,2,1693.45,846.725,43,263,21.5,2,⚠️ At Risk
14246,111,3,1474.06,491.3533333333333,135,245,45.0,2,⚠️ At Risk
14247,278,1,136.76999999999998,136.76999999999998,0,277,0.0,0,🆕 New / Low Value
14248,318,1,302.58,302.58,0,317,0.0,2,⚠️ At Risk
14250,7,3,1904.05,634.6833333333333,82,88,27.333333333333332,3,🛍️ Regular
14251,2,5,2879.7000000000003,575.94,55,57,11.0,1,💎 High Value
14256,260,2,969.0600000000001,484.53000000000003,104,364,52.0,2,⚠️ At Risk
14257,64,5,3099.7200000000003,619.9440000000001,254,318,50.8,1,💎 High Value
14258,9,9,12669.98,1407.7755555555555,328,337,36.44444444444444,1,💎 High Value
14259,142,1,120.0,120.0,0,141,0.0,0,🆕 New / Low Value
14261,51,2,1163.45,581.725,27,78,13.5,2,⚠️ At Risk
14262,8,8,2618.23,327.27875,232,240,29.0,1,💎 High Value
14264,155,2,333.97,166.985,90,245,45.0,0,🆕 New / Low Value
14265,109,2,530.18,265.09,39,148,19.5,2,⚠️ At Risk
14267,163,3,1516.24,505.41333333333336,97,260,32.333333333333336,2,⚠️ At Risk
14270,332,1,492.65000000000003,492.65000000000003,0,331,0.0,2,⚠️ At Risk
14271,226,1,112.32,112.32,0,225,0.0,0,🆕 New / Low Value
14272,74,2,437.96,218.98,180,253,90.0,0,🆕 New / Low Value
14273,51,4,559.97,139.9925,190,241,47.5,3,🛍️ Regular
14276,99,3,1119.74,373.24666666666667,191,289,63.666666666666664,2,⚠️ At Risk
14277,15,3,4188.0,1396.0,197,211,65.66666666666667,1,💎 High Value
14280,197,1,134.04,134.04,0,196,0.0,0,🆕 New / Low Value
14282,3,15,3701.44,246.76266666666666,364,367,24.266666666666666,1,💎 High Value
14284,31,2,595.25,297.625,55,85,27.5,3,🛍️ Regular
14285,21,4,1910.01,477.5025,155,176,38.75,3,🛍️ Regular
14286,24,3,4628.75,1542.9166666666667,219,242,73.0,1,💎 High Value
14287,8,3,176.63,58.876666666666665,190,198,63.333333333333336,3,🛍️ Regular
14288,213,1,426.6,426.6,0,212,0.0,2,⚠️ At Risk
14289,9,6,911.26,151.87666666666667,280,289,46.666666666666664,3,🛍️ Regular
14290,11,5,2314.65,462.93,350,361,70.0,1,💎 High Value
14291,2,11,3883.25,353.02272727272725,273,274,24.818181818181817,1,💎 High Value
14292,8,9,4871.93,541.3255555555556,275,282,30.555555555555557,1,💎 High Value
14293,3,4,1046.56,261.64,365,368,91.25,3,🛍️ Regular
14295,40,1,166.20000000000002,166.20000000000002,0,39,0.0,0,🆕 New / Low Value
14297,18,4,1305.33,326.3325,257,274,64.25,3,🛍️ Regular
14298,8,44,51527.3,1171.075,352,359,8.0,1,💎 High Value
14299,8,9,3965.62,440.6244444444444,357,365,39.666666666666664,1,💎 High Value
14300,19,1,43.2,43.2,0,18,0.0,0,🆕 New / Low Value
14301,117,1,640.14,640.14,0,116,0.0,2,⚠️ At Risk
14304,223,1,383.45,383.45,0,222,0.0,2,⚠️ At Risk
14305,71,3,1858.96,619.6533333333333,64,134,21.333333333333332,2,⚠️ At Risk
14306,51,2,2093.32,1046.66,34,85,17.0,2,⚠️ At Risk
14307,89,6,2995.72,499.28666666666663,284,373,47.333333333333336,1,💎 High Value
14309,8,9,2352.53,261.39222222222224,350,357,38.888888888888886,1,💎 High Value
14311,243,1,310.26,310.26,0,242,0.0,2,⚠️ At Risk
14312,47,6,1611.59,268.5983333333333,290,336,48.333333333333336,3,🛍️ Regular
14314,107,1,120.0,120.0,0,106,0.0,0,🆕 New / Low Value
14315,45,6,2481.13,413.5216666666667,221,265,36.833333333333336,1,💎 High Value
14317,65,1,508.58000000000004,508.58000000000004,0,64,0.0,2,⚠️ At Risk
14320,207,2,477.79,238.895,126,332,63.0,2,⚠️ At Risk
14321,11,5,1530.75,306.15,322,333,64.4,3,🛍️ Regular
14323,115,2,605.0600000000001,302.53000000000003,123,238,61.5,2,⚠️ At Risk
14326,242,1,183.85,183.85,0,241,0.0,0,🆕 New / Low Value
14327,163,1,311.65,311.65,0,162,0.0,2,⚠️ At Risk
14329,17,7,4975.24,710.7485714285714,312,328,44.57142857142857,1,💎 High Value
14331,124,2,462.65999999999997,231.32999999999998,10,134,5.0,2,⚠️ At Risk
14332,23,3,840.21,280.07,125,147,41.666666666666664,3,🛍️ Regular
14333,68,1,415.2,415.2,0,67,0.0,2,⚠️ At Risk
14334,17,8,2552.21,319.02625,341,357,42.625,1,💎 High Value
14335,16,2,454.86,227.43,80,95,40.0,3,🛍️ Regular
14336,17,4,1614.91,403.7275,259,275,64.75,3,🛍️ Regular
14338,161,2,588.22,294.11,35,195,17.5,2,⚠️ At Risk
14339,243,1,309.52,309.52,0,242,0.0,2,⚠️ At Risk
14340,219,1,134.7,134.7,0,218,0.0,0,🆕 New / Low Value
14341,45,8,2166.98,270.8725,273,317,34.125,1,💎 High Value
14342,21,4,668.5600000000001,167.14000000000001,188,209,47.0,3,🛍️ Regular
14344,127,8,889.9300000000001,111.24125000000001,241,368,30.125,3,🛍️ Regular
14345,39,1,108.97999999999999,108.97999999999999,0,38,0.0,0,🆕 New / Low Value
14346,121,2,1021.58,510.79,176,296,88.0,2,⚠️ At Risk
14348,260,1,409.57,409.57,0,259,0.0,2,⚠️ At Risk
14349,10,1,133.5,133.5,0,9,0.0,0,🆕 New / Low Value
14350,274,1,282.93,282.93,0,273,0.0,0,🆕 New / Low Value
14351,165,1,51.0,51.0,0,164,0.0,0,🆕 New / Low Value
14352,157,4,1078.96,269.74,116,272,29.0,2,⚠️ At Risk
14353,215,1,90.6,90.6,0,214,0.0,0,🆕 New / Low Value
14354,6,2,163.62,81.81,24,29,12.0,3,🛍️ Regular
14355,366,1,174.4,174.4,0,365,0.0,0,🆕 New / Low Value
14356,80,2,701.23,350.615,1,80,0.5,2,⚠️ At Risk
14357,43,1,225.12,225.12,0,42,0.0,0,🆕 New / Low Value
14359,19,3,912.18,304.06,68,87,22.666666666666668,3,🛍️ Regular
14360,32,4,2118.03,529.5075,62,94,15.5,3,🛍️ Regular
14362,22,1,151.5,151.5,0,21,0.0,0,🆕 New / Low Value
14364,109,8,3717.35,464.66875,102,210,12.75,1,💎 High Value
14367,8,16,9227.82,576.73875,267,275,16.6875,1,💎 High Value
14368,320,1,155.0,155.0,0,319,0.0,0,🆕 New / Low Value
14371,295,1,100.5,100.5,0,294,0.0,0,🆕 New / Low Value
14373,358,1,76.55,76.55,0,357,0.0,0,🆕 New / Low Value
14375,185,1,235.56,235.56,0,184,0.0,0,🆕 New / Low Value
14377,191,2,617.05,308.525,70,261,35.0,2,⚠️ At Risk
14379,44,2,348.1,174.05,251,294,125.5,0,🆕 New / Low Value
14381,52,1,202.68,202.68,0,51,0.0,0,🆕 New / Low Value
14382,26,1,615.49,615.49,0,25,0.0,2,⚠️ At Risk
14383,38,3,1247.69,415.8966666666667,125,163,41.666666666666664,3,🛍️ Regular
14385,9,3,202.11,67.37,14,23,4.666666666666667,3,🛍️ Regular
14386,297,1,142.4,142.4,0,296,0.0,0,🆕 New / Low Value
14387,33,3,1727.6,575.8666666666667,76,108,25.333333333333332,2,⚠️ At Risk
14388,10,8,3212.84,401.605,362,372,45.25,1,💎 High Value
14389,65,2,1043.46,521.73,125,190,62.5,2,⚠️ At Risk
14390,10,9,4642.57,515.8411111111111,362,372,40.22222222222222,1,💎 High Value
14393,218,1,67.95,67.95,0,217,0.0,0,🆕 New / Low Value
14395,2,9,3479.91,386.65666666666664,369,371,41.0,1,💎 High Value
14396,65,2,487.99,243.995,306,370,153.0,2,⚠️ At Risk
14397,3,19,2612.96,137.52421052631578,210,213,11.052631578947368,1,💎 High Value
14400,149,1,574.7,574.7,0,148,0.0,2,⚠️ At Risk
14401,4,13,4051.48,311.6523076923077,355,359,27.307692307692307,1,💎 High Value
14403,130,4,1475.81,368.9525,116,246,29.0,2,⚠️ At Risk
14404,34,6,1449.32,241.5533333333333,335,368,55.833333333333336,3,🛍️ Regular
14406,119,1,156.75,156.75,0,118,0.0,0,🆕 New / Low Value
14407,107,6,2157.73,359.62166666666667,169,276,28.166666666666668,2,⚠️ At Risk
14408,11,7,2599.03,371.29,253,263,36.142857142857146,1,💎 High Value
14409,71,6,2059.4500000000003,343.24166666666673,297,367,49.5,3,🛍️ Regular
14410,92,9,1100.27,122.25222222222222,213,305,23.666666666666668,3,🛍️ Regular
14411,311,1,1063.0,1063.0,0,310,0.0,2,⚠️ At Risk
14412,43,2,770.03,385.015,30,72,15.0,2,⚠️ At Risk
14413,362,1,121.05,121.05,0,361,0.0,0,🆕 New / Low Value
14414,92,7,1496.98,213.8542857142857,267,358,38.142857142857146,3,🛍️ Regular
14415,1,13,5855.57,450.42846153846153,359,359,27.615384615384617,1,💎 High Value
14416,22,2,490.22,245.11,20,41,10.0,3,🛍️ Regular
14418,4,3,1937.25,645.75,104,107,34.666666666666664,1,💎 High Value
14419,11,6,1051.79,175.29833333333332,354,364,59.0,3,🛍️ Regular
14420,99,1,387.52,387.52,0,98,0.0,2,⚠️ At Risk
14421,57,2,813.11,406.555,154,211,77.0,2,⚠️ At Risk
14422,1,6,4263.64,710.6066666666667,266,266,44.333333333333336,1,💎 High Value
14423,218,1,265.2,265.2,0,217,0.0,0,🆕 New / Low Value
14424,18,1,322.08,322.08,0,17,0.0,3,🛍️ Regular
14426,24,10,4481.67,448.16700000000003,289,312,28.9,1,💎 High Value
14427,50,2,363.34000000000003,181.67000000000002,13,63,6.5,0,🆕 New / Low Value
14428,7,5,1224.06,244.81199999999998,317,324,63.4,3,🛍️ Regular
14431,303,1,470.36,470.36,0,302,0.0,2,⚠️ At Risk
14432,10,6,2248.5,374.75,79,88,13.166666666666666,1,💎 High Value
14434,22,6,1372.8,228.79999999999998,50,71,8.333333333333334,3,🛍️ Regular
14436,99,1,89.06,89.06,0,98,0.0,0,🆕 New / Low Value
14437,366,1,63.0,63.0,0,365,0.0,0,🆕 New / Low Value
14438,306,1,131.9,131.9,0,305,0.0,0,🆕 New / Low Value
14439,320,1,2661.24,2661.24,0,319,0.0,2,⚠️ At Risk
14440,8,5,2357.6800000000003,471.53600000000006,357,365,71.4,1,💎 High Value
14441,1,4,1712.89,428.2225,254,255,63.5,1,💎 High Value
14442,205,2,1589.82,794.91,112,316,56.0,2,⚠️ At Risk
14443,54,4,1420.2,355.05,314,368,78.5,3,🛍️ Regular
14446,1,4,1010.35,252.5875,245,246,61.25,3,🛍️ Regular
14447,19,5,1163.23,232.64600000000002,261,280,52.2,3,🛍️ Regular
14448,9,2,375.35,187.675,354,363,177.0,3,🛍️ Regular
14449,19,4,885.8,221.45,353,371,88.25,3,🛍️ Regular
14450,181,3,483.25,161.08333333333334,139,320,46.333333333333336,0,🆕 New / Low Value
14451,60,2,643.9,321.95,134,194,67.0,2,⚠️ At Risk
14452,11,2,259.05,129.525,83,93,41.5,3,🛍️ Regular
14453,190,1,119.93,119.93,0,189,0.0,0,🆕 New / Low Value
14456,5,9,3017.28,335.25333333333333,137,141,15.222222222222221,1,💎 High Value
14457,311,1,113.64,113.64,0,310,0.0,0,🆕 New / Low Value
14459,155,1,1837.92,1837.92,0,154,0.0,2,⚠️ At Risk
14460,110,3,434.34,144.78,200,310,66.66666666666667,0,🆕 New / Low Value
14461,148,3,2103.06,701.02,113,261,37.666666666666664,2,⚠️ At Risk
14462,66,11,1980.57,180.05181818181816,273,339,24.818181818181817,1,💎 High Value
14463,98,3,529.62,176.54,107,204,35.666666666666664,0,🆕 New / Low Value
14465,247,3,1038.44,346.1466666666667,56,302,18.666666666666668,2,⚠️ At Risk
14466,29,7,2272.4,324.62857142857143,343,371,49.0,1,💎 High Value
14467,18,4,596.26,149.065,295,312,73.75,3,🛍️ Regular
14470,12,2,461.19,230.595,275,287,137.5,3,🛍️ Regular
14472,104,8,1852.67,231.58375,251,354,31.375,3,🛍️ Regular
14473,74,2,234.34000000000003,117.17000000000002,208,281,104.0,0,🆕 New / Low Value
14474,46,1,547.66,547.66,0,45,0.0,2,⚠️ At Risk
14475,72,3,925.85,308.6166666666667,233,304,77.66666666666667,2,⚠️ At Risk
14476,257,1,193.0,193.0,0,256,0.0,0,🆕 New / Low Value
